,AG.SHF,AL.SHF,AP.CZC,BU.SHF,C.DCE,CU.SHF,FG.CZC,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,M.DCE,MA.CZC,NI.SHF,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SC.INE,SR.CZC,TA.CZC,V.DCE,ZC.CZC
2015-12-28,0.0,0.0,0.0,-669.0,657.0,0.0,0.0,0.0,667.0,0.0,0.0,0.0,317.0,0.0,-731.0,181.0,-426.0,0.0,0.0,0.0,0.0,0.0,-565.0,0.0,0.0
2015-12-29,0.0,0.0,0.0,-542.0,0.0,0.0,-611.0,408.0,535.0,0.0,0.0,308.0,-257.0,0.0,0.0,0.0,-349.0,574.0,0.0,97.0,0.0,0.0,-458.0,0.0,0.0
2015-12-30,0.0,0.0,0.0,0.0,0.0,0.0,-1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-966.0,240.0,0.0,0.0,879.0,0.0,0.0,0.0,-753.0,684.0,0.0
2015-12-31,0.0,0.0,0.0,881.0,-882.0,0.0,0.0,0.0,0.0,0.0,0.0,-498.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-746.0,0.0,542.0
2016-01-04,507.0,0.0,0.0,0.0,-1319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1121.0,0.0,819.0
2016-01-05,0.0,314.0,0.0,0.0,0.0,0.0,0.0,-694.0,0.0,0.0,0.0,-501.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,-751.0,0.0,0.0
2016-01-06,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-495.0,414.0,0.0,-956.0,-240.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-07,0.0,0.0,0.0,555.0,-519.0,0.0,0.0,-421.0,0.0,314.0,160.0,0.0,0.0,0.0,575.0,-145.0,0.0,0.0,0.0,0.0,0.0,-180.0,-448.0,418.0,0.0
2016-01-08,-165.0,0.0,0.0,473.0,-436.0,0.0,0.0,-351.0,433.0,260.0,134.0,253.0,211.0,-351.0,-479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377.0,0.0,0.0
2016-01-11,-199.0,0.0,0.0,558.0,-523.0,0.0,-595.0,-422.0,532.0,321.0,0.0,302.0,0.0,-416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0
2016-01-12,0.0,-168.0,0.0,0.0,0.0,-52.0,0.0,0.0,484.0,298.0,0.0,275.0,0.0,-381.0,0.0,-136.0,0.0,517.0,-480.0,0.0,0.0,0.0,0.0,396.0,-294.0
2016-01-13,0.0,0.0,0.0,491.0,0.0,-48.0,-501.0,-368.0,449.0,277.0,0.0,0.0,212.0,-350.0,0.0,-126.0,0.0,479.0,-439.0,0.0,0.0,0.0,392.0,0.0,0.0
2016-01-14,0.0,-145.0,0.0,452.0,0.0,-44.0,-463.0,0.0,414.0,256.0,0.0,0.0,197.0,-323.0,0.0,-116.0,0.0,442.0,-408.0,-78.0,0.0,0.0,362.0,0.0,0.0
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,-546.0,0.0,483.0,298.0,0.0,0.0,233.0,-378.0,0.0,-135.0,-320.0,517.0,-476.0,-92.0,0.0,0.0,0.0,0.0,306.0
2016-01-18,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,-479.0,297.0,-145.0,287.0,233.0,378.0,0.0,-133.0,0.0,0.0,0.0,-93.0,0.0,0.0,-427.0,0.0,309.0
2016-01-19,0.0,0.0,0.0,0.0,0.0,-95.0,0.0,0.0,0.0,0.0,0.0,513.0,415.0,0.0,954.0,0.0,0.0,0.0,-844.0,-164.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,183.0,0.0,0.0,0.0,477.0,-51.0,0.0,-393.0,0.0,-282.0,0.0,0.0,220.0,0.0,512.0,-130.0,0.0,494.0,0.0,-88.0,0.0,0.0,0.0,0.0,292.0
2016-01-21,0.0,0.0,0.0,-530.0,476.0,52.0,0.0,-384.0,471.0,0.0,0.0,0.0,0.0,0.0,517.0,-131.0,-308.0,500.0,0.0,-89.0,0.0,166.0,0.0,0.0,0.0
2016-01-22,0.0,209.0,0.0,0.0,0.0,0.0,0.0,-473.0,578.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,-376.0,615.0,0.0,-109.0,0.0,204.0,0.0,0.0,-352.0
2016-01-25,223.0,0.0,0.0,-631.0,581.0,0.0,640.0,-480.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,-372.0,609.0,0.0,-107.0,0.0,0.0,0.0,0.0,0.0
2016-01-26,0.0,0.0,0.0,-521.0,0.0,-52.0,531.0,-385.0,0.0,290.0,0.0,0.0,222.0,373.0,0.0,0.0,-303.0,494.0,465.0,0.0,0.0,0.0,0.0,-376.0,0.0
2016-01-27,-198.0,0.0,0.0,-573.0,0.0,-57.0,0.0,0.0,0.0,0.0,0.0,-302.0,240.0,0.0,572.0,145.0,0.0,542.0,0.0,98.0,0.0,-184.0,0.0,0.0,0.0
2016-01-28,0.0,0.0,0.0,-709.0,0.0,0.0,0.0,0.0,0.0,-385.0,0.0,-372.0,295.0,511.0,0.0,0.0,0.0,671.0,636.0,0.0,0.0,0.0,-575.0,0.0,0.0
2016-01-29,0.0,0.0,0.0,-632.0,0.0,0.0,651.0,0.0,585.0,0.0,0.0,-335.0,0.0,455.0,635.0,0.0,0.0,0.0,0.0,-109.0,0.0,-205.0,0.0,0.0,347.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,839.0,-612.0,0.0,-445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,-265.0,0.0,-587.0,441.0
2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.0,0.0,-308.0,0.0,-299.0,-239.0,409.0,0.0,0.0,0.0,550.0,512.0,98.0,0.0,0.0,-461.0,0.0,309.0
2016-02-03,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,745.0,-439.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0,0.0,0.0,-658.0,0.0,440.0
2016-02-04,0.0,0.0,0.0,0.0,0.0,-56.0,0.0,0.0,0.0,-304.0,0.0,0.0,236.0,0.0,0.0,145.0,0.0,548.0,0.0,98.0,0.0,-186.0,-462.0,-410.0,308.0
2016-02-05,-246.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,-636.0,0.0,0.0,0.0,287.0,0.0,0.0,180.0,0.0,0.0,643.0,0.0,0.0,0.0,-568.0,0.0,382.0
2016-02-15,0.0,-231.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,651.0,0.0,0.0,-230.0,-567.0,509.0,387.0
2016-02-16,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,688.0,-915.0,0.0,528.0,0.0,0.0,0.0,0.0,-309.0,0.0,0.0,0.0
2016-02-17,-193.0,-181.0,0.0,-596.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,232.0,415.0,-547.0,0.0,319.0,0.0,0.0,95.0,0.0,-187.0,0.0,0.0,0.0
2016-02-18,-192.0,0.0,0.0,-602.0,0.0,0.0,-566.0,422.0,0.0,0.0,0.0,0.0,234.0,-420.0,0.0,0.0,324.0,0.0,526.0,0.0,0.0,-188.0,0.0,0.0,319.0
2016-02-19,-161.0,0.0,0.0,-492.0,0.0,0.0,-470.0,351.0,0.0,242.0,-127.0,0.0,194.0,-350.0,-455.0,0.0,267.0,0.0,0.0,0.0,0.0,-157.0,0.0,0.0,262.0
2016-02-22,0.0,0.0,0.0,-583.0,0.0,56.0,0.0,438.0,0.0,0.0,-150.0,0.0,226.0,0.0,0.0,0.0,312.0,0.0,-527.0,-94.0,0.0,-187.0,0.0,394.0,0.0
2016-02-23,0.0,0.0,0.0,-719.0,0.0,0.0,0.0,521.0,-600.0,0.0,-181.0,351.0,0.0,0.0,0.0,0.0,392.0,0.0,-648.0,0.0,0.0,0.0,0.0,491.0,0.0
2016-02-24,242.0,0.0,0.0,0.0,0.0,0.0,-694.0,534.0,0.0,0.0,-181.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,-652.0,0.0,0.0,-232.0,0.0,488.0,0.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1496.0
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-514.0,0.0,343.0,0.0,0.0,0.0,0.0,704.0,-186.0,379.0,0.0,-668.0,121.0,0.0,0.0,0.0,0.0,-370.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-659.0,0.0,451.0,0.0,0.0,0.0,0.0,939.0,-249.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-488.0
2016-03-02,199.0,0.0,0.0,-556.0,-624.0,0.0,0.0,0.0,0.0,265.0,141.0,272.0,0.0,0.0,0.0,-147.0,-301.0,-502.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,250.0,0.0,0.0,-679.0,-781.0,0.0,0.0,-520.0,592.0,0.0,176.0,343.0,0.0,0.0,0.0,-181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,199.0,0.0,0.0,-546.0,-618.0,0.0,0.0,0.0,470.0,261.0,0.0,277.0,0.0,0.0,561.0,-144.0,0.0,0.0,-530.0,0.0,0.0,0.0,0.0,0.0,-291.0
2016-03-07,243.0,0.0,0.0,0.0,-768.0,0.0,0.0,0.0,575.0,0.0,177.0,352.0,0.0,0.0,0.0,-175.0,0.0,0.0,-655.0,0.0,0.0,-228.0,0.0,0.0,0.0
2016-03-08,0.0,145.0,0.0,0.0,-525.0,0.0,0.0,330.0,369.0,0.0,0.0,225.0,185.0,-354.0,0.0,-114.0,237.0,0.0,-424.0,-71.0,0.0,-153.0,0.0,0.0,0.0
2016-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,0.0,0.0,222.0,0.0,370.0,-717.0,0.0,0.0,0.0,0.0,-865.0,-144.0,0.0,0.0,0.0,0.0,0.0
2016-03-10,0.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,451.0,0.0,0.0,278.0,0.0,-432.0,-510.0,-144.0,0.0,475.0,-518.0,-88.0,0.0,183.0,0.0,0.0,0.0
2016-03-11,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,282.0,-543.0,-651.0,-181.0,0.0,0.0,-659.0,0.0,0.0,231.0,0.0,0.0,0.0
2016-03-14,0.0,0.0,0.0,694.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,281.0,-542.0,-652.0,180.0,0.0,0.0,-653.0,0.0,0.0,-228.0,0.0,0.0,0.0
2016-03-15,-162.0,0.0,0.0,461.0,-533.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,-191.0,-361.0,-435.0,120.0,0.0,420.0,0.0,74.0,0.0,-152.0,0.0,0.0,233.0
2016-03-16,-123.0,0.0,0.0,0.0,-399.0,0.0,330.0,-247.0,289.0,151.0,84.0,0.0,0.0,-271.0,-329.0,91.0,0.0,317.0,-329.0,56.0,0.0,-114.0,0.0,-237.0,175.0
2016-03-17,-196.0,0.0,0.0,0.0,-641.0,0.0,529.0,0.0,0.0,239.0,0.0,-272.0,0.0,-436.0,0.0,0.0,283.0,498.0,0.0,0.0,0.0,0.0,436.0,-372.0,0.0
2016-03-18,-176.0,0.0,0.0,-487.0,0.0,0.0,483.0,0.0,402.0,209.0,0.0,0.0,-194.0,-393.0,0.0,0.0,249.0,437.0,-475.0,-77.0,0.0,0.0,0.0,0.0,0.0
2016-03-21,-158.0,0.0,0.0,-438.0,-518.0,0.0,437.0,330.0,359.0,0.0,108.0,0.0,-175.0,-358.0,0.0,119.0,0.0,0.0,-430.0,0.0,0.0,0.0,0.0,0.0,231.0
2016-03-22,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,296.0,163.0,0.0,-262.0,-537.0,0.0,0.0,0.0,-582.0,-649.0,0.0,0.0,0.0,0.0,0.0,358.0
2016-03-23,0.0,0.0,0.0,0.0,0.0,0.0,673.0,0.0,0.0,300.0,0.0,0.0,0.0,-531.0,-623.0,-183.0,348.0,0.0,0.0,-106.0,0.0,0.0,0.0,0.0,356.0
2016-03-24,-214.0,0.0,0.0,0.0,0.0,0.0,595.0,455.0,0.0,270.0,0.0,0.0,0.0,-471.0,-561.0,-163.0,308.0,0.0,-562.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-25,-196.0,0.0,0.0,566.0,0.0,0.0,0.0,409.0,0.0,256.0,0.0,-273.0,0.0,-423.0,0.0,-147.0,275.0,0.0,-498.0,87.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,-326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,-695.0,0.0,0.0,450.0,0.0,-828.0,142.0,0.0,0.0,0.0,0.0,0.0
2016-03-29,0.0,-213.0,0.0,0.0,-866.0,0.0,0.0,0.0,533.0,330.0,0.0,0.0,0.0,-528.0,0.0,0.0,366.0,0.0,0.0,108.0,0.0,0.0,0.0,-491.0,0.0
2016-03-30,0.0,-213.0,0.0,0.0,-870.0,0.0,0.0,-533.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,111.0,0.0,0.0,0.0,498.0,-350.0
2016-03-31,0.0,-170.0,0.0,-569.0,0.0,0.0,0.0,-431.0,427.0,264.0,129.0,0.0,0.0,-423.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,-419.0,391.0,0.0
2016-04-01,0.0,0.0,0.0,-953.0,0.0,0.0,0.0,-692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,780.0,0.0,0.0,0.0,0.0,-687.0,656.0,0.0
2016-04-05,0.0,0.0,0.0,-706.0,0.0,0.0,0.0,-509.0,503.0,0.0,0.0,0.0,-285.0,0.0,0.0,0.0,351.0,570.0,642.0,0.0,0.0,0.0,-511.0,0.0,0.0
2016-04-06,0.0,0.0,0.0,0.0,-1402.0,109.0,0.0,-857.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,0.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-07,0.0,0.0,0.0,-583.0,-698.0,54.0,0.0,-429.0,0.0,-267.0,0.0,0.0,0.0,0.0,541.0,150.0,0.0,0.0,512.0,-86.0,0.0,178.0,0.0,0.0,0.0
2016-04-08,0.0,0.0,0.0,728.0,-873.0,0.0,-644.0,-533.0,0.0,-331.0,0.0,0.0,0.0,0.0,676.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0
2016-04-11,0.0,0.0,0.0,0.0,-875.0,70.0,-647.0,0.0,0.0,-332.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,-569.0,0.0,0.0,0.0,0.0,531.0,0.0,344.0
2016-04-12,0.0,0.0,0.0,-664.0,-871.0,0.0,0.0,0.0,0.0,-322.0,0.0,309.0,0.0,0.0,0.0,0.0,366.0,545.0,0.0,-102.0,0.0,0.0,0.0,501.0,0.0
2016-04-13,0.0,0.0,0.0,-654.0,-866.0,0.0,-623.0,-540.0,0.0,0.0,0.0,299.0,299.0,0.0,0.0,0.0,365.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-14,0.0,0.0,0.0,-858.0,-1148.0,0.0,0.0,0.0,652.0,-398.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-15,0.0,0.0,0.0,-566.0,-750.0,0.0,0.0,-470.0,443.0,-266.0,0.0,0.0,-266.0,0.0,0.0,0.0,325.0,478.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0
2016-04-18,0.0,0.0,0.0,-511.0,0.0,0.0,0.0,0.0,404.0,-245.0,114.0,242.0,0.0,-404.0,0.0,0.0,-294.0,435.0,0.0,-81.0,0.0,178.0,0.0,0.0,0.0
2016-04-19,0.0,0.0,0.0,0.0,-1350.0,0.0,0.0,-781.0,775.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1025.0,926.0,-577.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-550.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-988.0,0.0
2016-04-22,0.0,0.0,0.0,0.0,0.0,-87.0,0.0,0.0,0.0,-352.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,658.0,-636.0,0.0
2016-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-887.0,0.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,-971.0,0.0
2016-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,0.0,-382.0,0.0,0.0,231.0,-479.0,0.0,779.0,0.0,0.0,0.0,0.0,-636.0,0.0
2016-04-27,0.0,-174.0,0.0,0.0,0.0,-59.0,549.0,456.0,414.0,247.0,0.0,0.0,-253.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,-426.0,0.0
2016-04-28,0.0,-130.0,0.0,397.0,0.0,-44.0,417.0,-342.0,317.0,192.0,0.0,183.0,-192.0,0.0,0.0,0.0,-235.0,333.0,0.0,0.0,0.0,-148.0,0.0,0.0,0.0
2016-04-29,0.0,-160.0,0.0,0.0,0.0,-54.0,504.0,0.0,371.0,224.0,0.0,228.0,-232.0,0.0,0.0,0.0,-290.0,394.0,0.0,0.0,0.0,-181.0,0.0,0.0,0.0
2016-05-03,-158.0,0.0,0.0,0.0,0.0,-48.0,455.0,0.0,333.0,197.0,0.0,196.0,-212.0,0.0,-443.0,0.0,0.0,352.0,0.0,0.0,0.0,-165.0,0.0,0.0,-229.0
2016-05-04,-145.0,0.0,0.0,0.0,0.0,0.0,434.0,-356.0,324.0,188.0,77.0,191.0,-200.0,0.0,0.0,-110.0,-244.0,340.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0
2016-05-05,-178.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,230.0,94.0,228.0,0.0,0.0,0.0,-134.0,-294.0,420.0,-456.0,0.0,0.0,0.0,0.0,-394.0,0.0
2016-05-06,0.0,0.0,0.0,562.0,0.0,0.0,0.0,-482.0,0.0,0.0,108.0,262.0,-271.0,0.0,0.0,-151.0,-326.0,481.0,0.0,0.0,0.0,-197.0,0.0,0.0,0.0
2016-05-09,0.0,0.0,0.0,472.0,-600.0,0.0,-481.0,-376.0,0.0,218.0,92.0,0.0,-223.0,348.0,0.0,0.0,-270.0,389.0,0.0,0.0,0.0,-163.0,0.0,0.0,0.0
2016-05-10,194.0,0.0,0.0,0.0,-734.0,0.0,-595.0,0.0,0.0,286.0,120.0,0.0,-275.0,0.0,0.0,0.0,-335.0,511.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0
2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,-590.0,-460.0,0.0,288.0,119.0,0.0,-272.0,418.0,0.0,0.0,0.0,0.0,511.0,-93.0,0.0,-199.0,0.0,0.0,0.0
2016-05-12,0.0,0.0,0.0,0.0,0.0,0.0,-2612.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-424.0,0.0,0.0,0.0,0.0,0.0
2016-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-445.0,0.0,0.0,0.0,0.0,0.0
2016-05-17,217.0,0.0,0.0,-629.0,812.0,0.0,-641.0,-494.0,-557.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-18,218.0,0.0,0.0,-623.0,806.0,0.0,0.0,-494.0,-541.0,-324.0,135.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-19,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1114.0,0.0,0.0,-592.0,0.0,0.0,1322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-20,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,-448.0,-272.0,0.0,-235.0,253.0,351.0,539.0,0.0,305.0,-489.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.0
2016-05-23,151.0,134.0,0.0,0.0,0.0,0.0,0.0,330.0,-370.0,-222.0,-90.0,-191.0,209.0,290.0,0.0,0.0,256.0,-404.0,0.0,0.0,0.0,0.0,0.0,0.0,-212.0
2016-05-24,0.0,0.0,0.0,1344.0,0.0,0.0,0.0,989.0,0.0,-707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.0,0.0
2016-05-25,0.0,0.0,0.0,455.0,545.0,0.0,0.0,340.0,-387.0,0.0,0.0,0.0,-210.0,306.0,0.0,0.0,0.0,-426.0,369.0,81.0,0.0,-152.0,0.0,-327.0,-216.0
2016-05-26,0.0,0.0,0.0,0.0,546.0,-47.0,0.0,340.0,-396.0,0.0,0.0,212.0,-208.0,299.0,0.0,0.0,0.0,-435.0,370.0,81.0,0.0,-152.0,0.0,-326.0,0.0
2016-05-27,0.0,0.0,0.0,0.0,0.0,-69.0,0.0,504.0,-581.0,0.0,0.0,305.0,-313.0,0.0,-660.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,315.0
2016-05-30,0.0,0.0,0.0,545.0,0.0,-56.0,0.0,411.0,0.0,0.0,0.0,243.0,0.0,348.0,0.0,0.0,0.0,-492.0,427.0,-95.0,0.0,-181.0,0.0,0.0,-253.0
2016-05-31,312.0,0.0,0.0,0.0,0.0,0.0,-833.0,676.0,-747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-838.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,266.0,233.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,-168.0,0.0,0.0,0.0,0.0,0.0,-426.0,-722.0,0.0,-137.0,0.0,0.0,0.0,0.0,0.0
2016-06-02,186.0,0.0,0.0,547.0,0.0,57.0,0.0,427.0,0.0,-287.0,-118.0,0.0,0.0,345.0,0.0,0.0,0.0,-512.0,0.0,-98.0,0.0,0.0,0.0,0.0,-247.0
2016-06-03,186.0,0.0,0.0,539.0,0.0,57.0,-496.0,430.0,0.0,-291.0,-117.0,0.0,0.0,336.0,0.0,0.0,0.0,-512.0,0.0,-96.0,0.0,0.0,0.0,0.0,0.0
2016-06-06,0.0,210.0,0.0,0.0,0.0,0.0,620.0,528.0,574.0,-360.0,-146.0,0.0,0.0,0.0,0.0,0.0,-369.0,0.0,0.0,-119.0,0.0,0.0,0.0,0.0,0.0
2016-06-07,0.0,189.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,-303.0,-125.0,0.0,0.0,359.0,0.0,0.0,0.0,-540.0,0.0,-104.0,0.0,0.0,0.0,431.0,273.0
2016-06-08,0.0,191.0,0.0,0.0,0.0,62.0,545.0,0.0,0.0,-301.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,-535.0,0.0,-105.0,0.0,0.0,0.0,430.0,270.0
2016-06-13,0.0,168.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,-273.0,-113.0,245.0,0.0,0.0,-527.0,0.0,0.0,-476.0,0.0,-96.0,0.0,0.0,0.0,391.0,244.0
2016-06-14,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,-576.0,464.0,-119.0,0.0,0.0,0.0,495.0,304.0
2016-06-15,-217.0,0.0,0.0,0.0,751.0,0.0,0.0,-478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178.0,0.0,0.0,471.0,-121.0,0.0,0.0,0.0,498.0,307.0
2016-06-16,-287.0,-281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,895.0,-234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0
2016-06-17,-212.0,0.0,0.0,0.0,793.0,0.0,633.0,0.0,0.0,-342.0,0.0,0.0,0.0,0.0,0.0,-178.0,361.0,0.0,477.0,-119.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,0.0,-167.0,0.0,-520.0,630.0,0.0,502.0,0.0,442.0,0.0,0.0,-247.0,0.0,310.0,0.0,-140.0,0.0,0.0,376.0,-91.0,0.0,0.0,0.0,0.0,0.0
2016-06-21,0.0,-207.0,0.0,-628.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,-312.0,0.0,384.0,0.0,0.0,0.0,606.0,466.0,-114.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,157.0,-149.0,0.0,0.0,574.0,0.0,0.0,348.0,0.0,-243.0,-108.0,-224.0,0.0,280.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,388.0,-344.0,0.0
2016-06-23,194.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.0,-127.0,-264.0,251.0,341.0,0.0,0.0,0.0,0.0,415.0,-100.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,250.0,-232.0,0.0,0.0,0.0,-79.0,0.0,0.0,0.0,0.0,0.0,-336.0,0.0,445.0,0.0,0.0,0.0,0.0,542.0,0.0,0.0,0.0,0.0,-521.0,0.0
2016-06-27,0.0,-235.0,0.0,0.0,0.0,-79.0,0.0,0.0,0.0,0.0,0.0,-337.0,0.0,450.0,0.0,203.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,-519.0,0.0
2016-06-28,0.0,-162.0,0.0,0.0,0.0,-54.0,0.0,0.0,0.0,0.0,-107.0,-227.0,0.0,0.0,-522.0,140.0,257.0,0.0,365.0,0.0,0.0,173.0,418.0,0.0,0.0
2016-06-29,0.0,-202.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,0.0,-133.0,0.0,0.0,367.0,0.0,172.0,0.0,-552.0,444.0,0.0,0.0,0.0,0.0,0.0,295.0
2016-06-30,0.0,0.0,0.0,0.0,0.0,-90.0,0.0,638.0,0.0,0.0,-179.0,-388.0,374.0,0.0,0.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0
