,AG.SHF,AL.SHF,AP.CZC,BU.SHF,C.DCE,CU.SHF,FG.CZC,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,M.DCE,MA.CZC,NI.SHF,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SC.INE,SR.CZC,TA.CZC,V.DCE,ZC.CZC
2016-01-14,0.0,-236.0,0.0,-735.0,0.0,0.0,0.0,0.0,0.0,-416.0,-203.0,0.0,0.0,0.0,-735.0,-189.0,0.0,0.0,0.0,0.0,0.0,0.0,-588.0,0.0,-420.0
2016-01-15,0.0,0.0,0.0,0.0,0.0,-64.0,0.0,0.0,0.0,0.0,0.0,-349.0,-285.0,-462.0,0.0,0.0,-391.0,-632.0,-582.0,-112.0,0.0,0.0,0.0,-478.0,0.0
2016-01-18,0.0,-235.0,0.0,-733.0,0.0,0.0,0.0,0.0,0.0,-408.0,-200.0,0.0,0.0,0.0,-730.0,-183.0,0.0,0.0,0.0,0.0,0.0,0.0,-588.0,0.0,-424.0
2016-01-19,0.0,0.0,0.0,0.0,0.0,-95.0,0.0,0.0,0.0,0.0,0.0,-513.0,0.0,-678.0,0.0,0.0,-574.0,0.0,0.0,-164.0,0.0,0.0,0.0,-716.0,0.0
2016-01-20,0.0,-206.0,0.0,-633.0,0.0,0.0,0.0,0.0,570.0,-345.0,-173.0,0.0,0.0,0.0,-626.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,-513.0,0.0,-357.0
2016-01-21,0.0,0.0,0.0,0.0,0.0,-95.0,0.0,0.0,0.0,0.0,0.0,-517.0,0.0,-679.0,0.0,0.0,-565.0,0.0,0.0,-162.0,0.0,0.0,0.0,-707.0,0.0
2016-01-22,0.0,-235.0,0.0,-734.0,0.0,0.0,0.0,0.0,0.0,-398.0,-196.0,0.0,0.0,0.0,-712.0,-181.0,0.0,0.0,0.0,0.0,0.0,0.0,-584.0,0.0,-396.0
2016-01-25,0.0,0.0,0.0,0.0,0.0,-114.0,0.0,0.0,0.0,0.0,0.0,-611.0,0.0,-816.0,0.0,0.0,-670.0,0.0,0.0,-193.0,0.0,0.0,0.0,0.0,0.0
2016-01-26,0.0,-207.0,0.0,-636.0,0.0,0.0,0.0,0.0,573.0,-354.0,-172.0,0.0,0.0,0.0,-636.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,-341.0
2016-01-27,0.0,0.0,0.0,0.0,0.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1023.0,0.0,0.0,-824.0,0.0,0.0,-246.0,0.0,0.0,0.0,0.0,0.0
2016-01-28,0.0,0.0,0.0,-567.0,514.0,0.0,0.0,0.0,514.0,-308.0,-153.0,0.0,236.0,0.0,-564.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,-460.0,0.0,-308.0
2016-01-29,0.0,0.0,0.0,0.0,0.0,-112.0,0.0,0.0,-1054.0,0.0,0.0,0.0,0.0,-819.0,0.0,0.0,-648.0,0.0,0.0,-196.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,-648.0,575.0,0.0,0.0,0.0,0.0,-346.0,-174.0,0.0,264.0,0.0,-635.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,-509.0,0.0,-343.0
2016-02-02,0.0,-376.0,0.0,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-818.0,0.0,0.0,-655.0,0.0,0.0,-196.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,0.0,0.0,0.0,-736.0,645.0,0.0,0.0,0.0,0.0,-384.0,-195.0,0.0,295.0,0.0,-712.0,-181.0,0.0,0.0,0.0,0.0,0.0,0.0,-576.0,0.0,0.0
2016-02-04,0.0,-373.0,0.0,0.0,0.0,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-815.0,0.0,0.0,-639.0,0.0,0.0,-197.0,0.0,0.0,0.0,0.0,0.0
2016-02-05,0.0,204.0,0.0,-654.0,565.0,0.0,0.0,0.0,566.0,0.0,-171.0,0.0,255.0,0.0,0.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,-505.0,450.0,0.0
2016-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2052.0,0.0,0.0,0.0,0.0,0.0,-490.0,0.0,0.0,0.0,0.0,0.0
2016-02-16,160.0,0.0,0.0,-511.0,423.0,-47.0,0.0,0.0,426.0,0.0,-130.0,0.0,193.0,0.0,0.0,-126.0,-264.0,445.0,-440.0,0.0,0.0,0.0,0.0,336.0,0.0
2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-934.0,0.0,0.0,0.0
2016-02-18,148.0,0.0,0.0,-463.0,396.0,-43.0,435.0,0.0,392.0,0.0,-118.0,0.0,180.0,0.0,0.0,-116.0,-249.0,413.0,0.0,0.0,0.0,0.0,0.0,314.0,-246.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-942.0,0.0,0.0,0.0
2016-02-22,175.0,0.0,0.0,-530.0,470.0,-51.0,511.0,0.0,456.0,0.0,-136.0,0.0,206.0,0.0,0.0,-135.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0
2016-02-23,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,242.0,468.0,0.0,-694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-312.0,0.0,0.0,0.0
2016-02-24,215.0,0.0,0.0,-642.0,-677.0,0.0,617.0,0.0,540.0,0.0,0.0,0.0,253.0,0.0,0.0,-162.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,-140.0,0.0,0.0,0.0,671.0,0.0,680.0,0.0,-1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,177.0,162.0,0.0,-537.0,-567.0,0.0,497.0,0.0,443.0,0.0,0.0,0.0,205.0,0.0,0.0,-134.0,0.0,472.0,-484.0,0.0,0.0,0.0,0.0,352.0,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,0.0,0.0,458.0,0.0,458.0,0.0,-715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-764.0,0.0,493.0
2016-03-01,0.0,136.0,0.0,-439.0,-496.0,0.0,419.0,0.0,368.0,0.0,108.0,0.0,173.0,0.0,0.0,-115.0,0.0,391.0,-419.0,-75.0,0.0,-144.0,0.0,299.0,0.0
2016-03-02,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,0.0,0.0,442.0,0.0,453.0,0.0,-721.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0
2016-03-03,0.0,147.0,0.0,-452.0,-521.0,45.0,449.0,0.0,395.0,0.0,117.0,0.0,184.0,0.0,0.0,-121.0,0.0,418.0,-448.0,0.0,0.0,0.0,0.0,322.0,0.0
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,553.0,0.0,-868.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0
2016-03-07,162.0,146.0,0.0,-452.0,-512.0,44.0,449.0,0.0,383.0,0.0,118.0,0.0,182.0,0.0,0.0,0.0,0.0,419.0,0.0,74.0,0.0,0.0,0.0,319.0,0.0
2016-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,386.0,0.0,-606.0,756.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,395.0
2016-03-09,176.0,158.0,0.0,-489.0,-572.0,0.0,467.0,0.0,380.0,0.0,121.0,0.0,202.0,0.0,0.0,0.0,0.0,414.0,0.0,78.0,0.0,0.0,0.0,347.0,0.0
2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,347.0,0.0,-539.0,637.0,-180.0,349.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,357.0
2016-03-11,0.0,177.0,0.0,-562.0,-638.0,0.0,521.0,0.0,441.0,0.0,138.0,0.0,225.0,0.0,0.0,0.0,0.0,469.0,0.0,89.0,0.0,0.0,0.0,381.0,0.0
2016-03-14,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,340.0,0.0,-542.0,652.0,-180.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0
2016-03-15,0.0,176.0,0.0,-554.0,-639.0,0.0,522.0,0.0,455.0,0.0,134.0,0.0,229.0,0.0,0.0,0.0,0.0,504.0,0.0,89.0,0.0,0.0,0.0,378.0,0.0
2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,388.0,0.0,-620.0,752.0,-209.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0
2016-03-17,0.0,177.0,0.0,-547.0,-641.0,0.0,529.0,0.0,459.0,0.0,133.0,0.0,219.0,0.0,0.0,0.0,0.0,498.0,0.0,89.0,0.0,0.0,0.0,372.0,0.0
2016-03-18,194.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,230.0,0.0,268.0,0.0,-433.0,514.0,-146.0,274.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,277.0
2016-03-21,0.0,194.0,0.0,0.0,-691.0,0.0,583.0,0.0,479.0,0.0,144.0,0.0,233.0,0.0,0.0,0.0,0.0,525.0,0.0,95.0,0.0,0.0,0.0,401.0,0.0
2016-03-22,192.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,237.0,0.0,267.0,0.0,-430.0,493.0,-147.0,270.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,286.0
2016-03-23,0.0,158.0,0.0,0.0,-598.0,0.0,490.0,0.0,386.0,0.0,118.0,0.0,197.0,0.0,0.0,0.0,0.0,421.0,460.0,77.0,0.0,162.0,0.0,335.0,0.0
2016-03-24,192.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,243.0,0.0,268.0,0.0,-424.0,505.0,-146.0,278.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,279.0
2016-03-25,0.0,145.0,0.0,-471.0,-554.0,0.0,453.0,0.0,358.0,0.0,110.0,0.0,180.0,0.0,0.0,0.0,0.0,393.0,415.0,72.0,0.0,0.0,-369.0,314.0,0.0
2016-03-28,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,364.0,0.0,386.0,0.0,0.0,743.0,-209.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
2016-03-29,0.0,131.0,0.0,-439.0,-533.0,0.0,420.0,0.0,328.0,0.0,99.0,0.0,180.0,-325.0,0.0,0.0,0.0,361.0,387.0,67.0,0.0,0.0,330.0,302.0,0.0
2016-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,455.0,0.0,0.0,884.0,-244.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0
2016-03-31,0.0,142.0,0.0,-474.0,-581.0,0.0,448.0,0.0,356.0,0.0,108.0,0.0,0.0,-353.0,0.0,0.0,0.0,394.0,420.0,73.0,0.0,0.0,350.0,326.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,432.0,389.0,0.0,0.0,-252.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0
2016-04-05,0.0,140.0,0.0,-471.0,-585.0,0.0,448.0,0.0,336.0,0.0,103.0,0.0,0.0,-356.0,0.0,0.0,0.0,380.0,0.0,73.0,0.0,149.0,340.0,321.0,0.0
2016-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,362.0,333.0,0.0,0.0,-217.0,410.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,400.0
2016-04-07,0.0,142.0,0.0,-486.0,-582.0,0.0,451.0,0.0,333.0,0.0,102.0,0.0,0.0,-356.0,0.0,0.0,0.0,382.0,0.0,72.0,0.0,149.0,350.0,330.0,0.0
2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,510.0,0.0,0.0,0.0,-298.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0
2016-04-11,0.0,143.0,0.0,-478.0,-583.0,0.0,431.0,0.0,324.0,0.0,100.0,0.0,0.0,-358.0,439.0,0.0,0.0,379.0,0.0,72.0,0.0,0.0,354.0,335.0,0.0
2016-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,495.0,0.0,0.0,0.0,0.0,586.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,551.0
2016-04-13,175.0,154.0,0.0,0.0,-630.0,0.0,453.0,0.0,334.0,0.0,101.0,0.0,0.0,0.0,483.0,0.0,0.0,388.0,0.0,73.0,0.0,0.0,383.0,365.0,0.0
2016-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,468.0,0.0,0.0,0.0,0.0,588.0,0.0,976.0,0.0,0.0,0.0,0.0,0.0,533.0
2016-04-15,147.0,129.0,0.0,0.0,-519.0,0.0,386.0,0.0,307.0,0.0,84.0,0.0,0.0,312.0,389.0,0.0,0.0,331.0,0.0,61.0,0.0,137.0,312.0,307.0,0.0
2016-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,484.0,0.0,0.0,0.0,0.0,587.0,0.0,969.0,0.0,0.0,0.0,0.0,0.0,541.0
2016-04-19,147.0,129.0,0.0,0.0,-519.0,0.0,382.0,0.0,298.0,0.0,82.0,0.0,0.0,305.0,392.0,0.0,0.0,322.0,0.0,61.0,0.0,135.0,320.0,308.0,0.0
2016-04-20,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,386.0,0.0,0.0,0.0,0.0,498.0,0.0,790.0,0.0,0.0,0.0,0.0,0.0,434.0
2016-04-21,129.0,118.0,0.0,0.0,-467.0,38.0,345.0,0.0,252.0,0.0,71.0,0.0,0.0,276.0,360.0,0.0,0.0,276.0,0.0,54.0,0.0,125.0,292.0,282.0,0.0
2016-04-22,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,270.0,291.0,0.0,0.0,169.0,365.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,309.0
2016-04-25,138.0,120.0,0.0,0.0,-500.0,41.0,376.0,0.0,273.0,0.0,72.0,0.0,0.0,297.0,386.0,0.0,0.0,294.0,0.0,59.0,0.0,0.0,312.0,299.0,0.0
2016-04-26,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,255.0,286.0,0.0,0.0,173.0,360.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,312.0
2016-04-27,130.0,112.0,0.0,0.0,-463.0,38.0,353.0,0.0,266.0,0.0,65.0,0.0,0.0,273.0,351.0,0.0,0.0,280.0,0.0,55.0,0.0,127.0,280.0,274.0,0.0
2016-04-28,0.0,0.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,313.0,329.0,0.0,0.0,0.0,402.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,369.0
2016-04-29,127.0,114.0,0.0,0.0,-470.0,38.0,360.0,0.0,265.0,0.0,68.0,0.0,0.0,272.0,352.0,99.0,0.0,281.0,0.0,56.0,0.0,0.0,284.0,272.0,0.0
2016-05-03,0.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,308.0,332.0,0.0,0.0,0.0,411.0,0.0,664.0,0.0,0.0,0.0,0.0,0.0,359.0
2016-05-04,116.0,105.0,0.0,0.0,-432.0,35.0,347.0,0.0,259.0,0.0,62.0,0.0,-160.0,245.0,333.0,88.0,0.0,272.0,0.0,51.0,0.0,0.0,269.0,258.0,0.0
2016-05-05,0.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,326.0,0.0,0.0,0.0,0.0,419.0,0.0,652.0,0.0,0.0,253.0,0.0,0.0,368.0
2016-05-06,136.0,124.0,0.0,0.0,-504.0,0.0,402.0,0.0,313.0,0.0,75.0,0.0,0.0,288.0,389.0,105.0,0.0,333.0,0.0,62.0,0.0,0.0,316.0,304.0,0.0
2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,480.0,0.0,0.0,0.0,0.0,593.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,528.0
2016-05-10,145.0,138.0,0.0,0.0,-550.0,0.0,447.0,0.0,361.0,0.0,90.0,0.0,0.0,313.0,436.0,0.0,0.0,383.0,0.0,71.0,0.0,0.0,349.0,331.0,0.0
2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,484.0,0.0,0.0,0.0,0.0,598.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,529.0
2016-05-12,135.0,127.0,0.0,396.0,-493.0,0.0,402.0,0.0,334.0,0.0,84.0,0.0,0.0,277.0,393.0,0.0,0.0,358.0,0.0,65.0,0.0,0.0,323.0,303.0,0.0
2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,587.0,0.0,870.0,0.0,0.0,355.0,0.0,0.0,529.0
2016-05-16,196.0,184.0,0.0,575.0,-723.0,0.0,581.0,0.0,0.0,0.0,128.0,0.0,0.0,397.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0
2016-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,405.0,-422.0,0.0,0.0,0.0,498.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,449.0
2016-05-18,159.0,146.0,0.0,453.0,-586.0,0.0,465.0,0.0,0.0,236.0,98.0,0.0,0.0,321.0,473.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0
2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,0.0,0.0,395.0,-420.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,655.0,433.0
2016-05-20,225.0,203.0,0.0,647.0,-807.0,-71.0,653.0,0.0,0.0,0.0,139.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,382.0,-418.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,640.0,423.0
2016-05-24,203.0,181.0,0.0,0.0,-725.0,-63.0,591.0,0.0,-523.0,0.0,129.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,0.0
2016-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,-504.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,785.0,519.0
2016-05-26,263.0,237.0,0.0,0.0,-936.0,0.0,759.0,0.0,0.0,0.0,175.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,-139.0,0.0,0.0,0.0,0.0,0.0
2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,-500.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,785.0,505.0
2016-05-30,230.0,205.0,0.0,0.0,-799.0,0.0,642.0,0.0,553.0,0.0,147.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,-119.0,0.0,0.0,0.0,0.0,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,-498.0,0.0,0.0,0.0,0.0,0.0,821.0,0.0,0.0,0.0,0.0,780.0,496.0
2016-06-01,207.0,181.0,0.0,0.0,-688.0,0.0,543.0,0.0,0.0,0.0,130.0,0.0,0.0,379.0,583.0,0.0,332.0,0.0,0.0,-106.0,0.0,0.0,0.0,0.0,0.0
2016-06-02,0.0,0.0,0.0,0.0,0.0,-95.0,0.0,0.0,0.0,0.0,0.0,405.0,-415.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,644.0,412.0
2016-06-03,206.0,183.0,0.0,0.0,-690.0,0.0,551.0,0.0,0.0,-323.0,130.0,0.0,0.0,373.0,579.0,0.0,0.0,0.0,0.0,-106.0,0.0,0.0,0.0,0.0,0.0
2016-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,492.0,0.0,653.0,0.0,0.0,294.0,0.0,647.0,404.0
2016-06-07,260.0,243.0,0.0,0.0,-879.0,0.0,702.0,0.0,0.0,0.0,161.0,0.0,0.0,461.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,422.0,0.0,553.0,-135.0,0.0,252.0,0.0,553.0,348.0
2016-06-13,224.0,211.0,0.0,0.0,-774.0,-71.0,613.0,0.0,543.0,0.0,142.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14,0.0,0.0,0.0,0.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,361.0,576.0,464.0,-119.0,0.0,217.0,0.0,0.0,304.0
2016-06-15,217.0,211.0,0.0,646.0,0.0,-71.0,619.0,0.0,0.0,0.0,150.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0
2016-06-16,0.0,0.0,0.0,0.0,-1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,615.0,-160.0,0.0,292.0,0.0,0.0,413.0
2016-06-17,282.0,280.0,0.0,0.0,0.0,-94.0,843.0,0.0,0.0,0.0,200.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,0.0,0.0,0.0,0.0,-1050.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,472.0,0.0,627.0,0.0,0.0,288.0,0.0,0.0,407.0
2016-06-21,174.0,165.0,0.0,503.0,0.0,0.0,503.0,0.0,0.0,0.0,118.0,0.0,228.0,307.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,383.0,0.0
2016-06-22,0.0,0.0,0.0,0.0,-1052.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,457.0,0.0,626.0,0.0,0.0,287.0,0.0,0.0,392.0
2016-06-23,175.0,162.0,0.0,494.0,0.0,0.0,492.0,0.0,0.0,0.0,115.0,0.0,226.0,306.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,373.0,0.0
2016-06-24,0.0,0.0,0.0,0.0,-1071.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,453.0,0.0,633.0,0.0,0.0,289.0,0.0,0.0,388.0
2016-06-27,214.0,205.0,0.0,635.0,0.0,0.0,619.0,0.0,0.0,0.0,142.0,0.0,282.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0
2016-06-28,0.0,0.0,0.0,0.0,-586.0,0.0,0.0,0.0,371.0,221.0,0.0,206.0,0.0,0.0,0.0,127.0,234.0,401.0,332.0,0.0,0.0,157.0,380.0,0.0,211.0
2016-06-29,189.0,179.0,0.0,550.0,0.0,0.0,531.0,0.0,0.0,0.0,119.0,0.0,241.0,327.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0
2016-06-30,0.0,0.0,0.0,0.0,-581.0,0.0,0.0,0.0,377.0,217.0,0.0,212.0,0.0,0.0,0.0,124.0,229.0,406.0,323.0,0.0,0.0,156.0,380.0,0.0,212.0
2016-07-01,164.0,160.0,0.0,480.0,0.0,53.0,461.0,0.0,0.0,0.0,105.0,0.0,224.0,295.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0
2016-07-04,0.0,0.0,0.0,0.0,-587.0,0.0,0.0,0.0,362.0,216.0,0.0,211.0,0.0,0.0,0.0,120.0,227.0,387.0,313.0,0.0,0.0,152.0,380.0,0.0,217.0
2016-07-05,137.0,145.0,0.0,426.0,0.0,47.0,407.0,0.0,0.0,0.0,93.0,0.0,193.0,263.0,447.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,310.0,0.0
2016-07-06,0.0,0.0,0.0,0.0,-591.0,0.0,0.0,0.0,359.0,206.0,0.0,211.0,0.0,0.0,0.0,113.0,217.0,378.0,323.0,0.0,0.0,152.0,375.0,0.0,213.0
2016-07-07,185.0,200.0,0.0,0.0,0.0,67.0,574.0,0.0,0.0,0.0,133.0,0.0,266.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0
2016-07-08,0.0,0.0,0.0,0.0,-662.0,0.0,0.0,0.0,391.0,234.0,0.0,231.0,0.0,0.0,0.0,129.0,241.0,419.0,380.0,0.0,0.0,170.0,0.0,0.0,245.0
2016-07-11,219.0,227.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,149.0,0.0,317.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0
2016-07-12,0.0,0.0,0.0,463.0,-593.0,0.0,0.0,0.0,351.0,212.0,0.0,205.0,0.0,0.0,0.0,115.0,225.0,374.0,358.0,0.0,0.0,156.0,0.0,0.0,222.0
2016-07-13,211.0,229.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,140.0,0.0,307.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0
2016-07-14,0.0,0.0,0.0,413.0,-546.0,43.0,0.0,0.0,313.0,182.0,0.0,184.0,0.0,0.0,0.0,104.0,205.0,331.0,310.0,0.0,0.0,141.0,0.0,0.0,194.0
2016-07-15,186.0,197.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,0.0,123.0,0.0,272.0,376.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0
2016-07-18,0.0,0.0,0.0,402.0,-550.0,43.0,0.0,0.0,313.0,181.0,0.0,187.0,0.0,0.0,0.0,103.0,203.0,330.0,323.0,0.0,0.0,141.0,0.0,0.0,193.0
2016-07-19,217.0,228.0,0.0,0.0,0.0,0.0,678.0,0.0,0.0,0.0,148.0,0.0,317.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0
2016-07-20,0.0,0.0,0.0,459.0,-614.0,47.0,0.0,0.0,0.0,215.0,0.0,210.0,0.0,0.0,0.0,111.0,226.0,396.0,351.0,0.0,0.0,154.0,0.0,0.0,212.0
